"Hej, AI do składania zamówień, to raczej nie jest dobry pomysł :) Excel, plus jakieś zrzuty z (ewentualnego) systemu, plus zdrowy rozsądek. No i nic nie zastąpi rozmowy z drugim Człowiekiem, szczególnie w negocjacjach, mimo, że u nas to nie jest modny temat, i ludzie się bardziej targują (o ile to robią) niż negocjują :);"
"jest jakiś tam model zbudowany w oparciu o modelowanie statystyczne i uczenie maszynowe, który zwraca jakieś decyzje dla różnych sytuacji. Decyzje optymalne z punktu  widzenia statystycznego, przez co czasami ich logika jest trudna do zrozumienia i wydaje się absurdalna. Julia: Dlaczego tu jest taka decyzja skoro zadziało się tak i tak Julian: Tak wynika z algorytmu, zaoptymalizowanego pod tym kątem by dawać najlepsze wyniki dla dużej skali. To jest sztuczna inteligencja, Julia: Jaka sztuczna inteligencja skoro Ty zbierasz dane i Ty potem ten algorytm programujesz ...;"
"Sieci neuronowe rozwiązują problemy inteligencją geometryczną. Same potrafią w trakcie uczenia wyznaczać równanie prostej oddzielające jeden zbiór danych od drugich, przez co mogą je interpretować. Jak znasz jakiś język to następny element nauki to implementacja pierwszego neuronu i rozwiązanie pierwszego problemu z jednym neuronem, liniowe i nieliniowe, potem jak wiesz jak działa jeden możesz budować sieci wielowymiarowe. Już dzisiaj możesz zbudować swoją własną sieć, albo po 4 latach studiów, jak tam wolisz.;"
"Sieci neuronowe to zaledwie jedno z narzędzi stosowanych w uczeniu maszynowym, niekoniecznie najlepsze. Nie powinno się ich utożsamiać ze sztuczną inteligencją. Sieci sprawdzają się tam, gdzie nie wiadomo jakie wybrać cechy do klasyfikacji, więc bierze się jak leci i liczy się na to, że sieć się jakoś dostosuje. Nie wiem czy są dobre na początek, bo nie uczą istotnego etapu jakim jest ekstrakcja cech.  Same to nic nie potrafią, trzeba je wytrenować. A do oddzielenia jednego zbioru od drugiego linią prostą nie potrzeba budować sieci, wystarczą prostsze metody, jak PCA albo regresja logistyczna. Jeśli miałbym coś polecić z matematyki, to oprócz wspomnianej statystyki zdecydowanie algebra liniowa.;"
"Cechy są danym wejściowymi dla sieci, ale już niekoniecznie dla problemu, który pomagają rozwiązać. Sieci są zaledwie klasyfikatorem, a przed procesem klasyfikacji mamy nie mniej ważny proces ekstrakcji cech z tychże danych. Ekstrakcja cech jest istotna, bo redukuje przestrzeń danych wejściowych do tych, które mają potencjał dyskryminacyjny. Tymczasem sieci neuronowe, przez to że radzą sobie względnie dobrze z klasyfikacją obszarów przestrzeni, których nie da się odseparować liniowo albo wielomianowo, pozwalają zignorować ekstrakcję cech. Popatrz na pierwszy lepszy tutorial do sieci neuronowych, dotyczący np. rozpoznawania wzorca na obrazku. Czy uczy się tam ekstrakcji cech? Nie, zazwyczaj od razu karmi się sieć surowymi pikselami i liczy na to, że sieć odwali całą robotę.  Sieci wcale nie są najprostsze w zrozumieniu, są dużo prostsze i bardziej intuicyjne klasyfikatory, choćby klasyfikator k-NN. Tam od razu widać dlaczego coś powinno należeć do danej klasy, bo klasyfikacja sprowadza się do mierzenia odległości, a sieć działa trochę jak magiczne pudełko. Sam algorytm propagacji wstecznej jest moim zdaniem mniej intuicyjny niż analogiczny stosowany w programowaniu dynamicznym. Dla osoby, która nie miała nigdy do czynienia z uczeniem maszynowym, sieci neuronowe nie są dobre na początek, bo nie uczą jak należy podchodzić do tego typu zagadnień, nie uczą umiejętności doboru odpowiedniego narzędzia do konkretnego problemu. Brak tej umiejętności skutkuje antywzorcem ""złotego młotka"" https://sourcemaking.com/antipatterns/golden-hammer;"
"Robiłem projekt rozpoznający diagramy ERD na papierze i podejmujący decyzję, co to za encja etc. Pisałem to w pythonie, z użyciem OpenCV - tak naprawdę te libi do SI w Pythonie to wrapery na liby w C lub C++, więc nie ma znaczenia w czym piszesz. W zasadzie przepisałem projekt z pythona do czystego C, bo wrapery pythonowe miały błędy... to częste. Inna sprawa, że i tak to nie ma znaczenia - SI to nie język. Poczytaj o podejmowaniu decyzji, MIN/MAX, odcięcia Alfa/Beta, drzewa, lasy decyzyjne, klasyfikatory uczone, zbiory uczące, sieci neuronowe,  algorytmy genetyczne - to wszystko nawet w windowsowym BATcie zrobisz czy ASM, ale liczy się CO a nie W CZYM i JAK napiszesz. Część tych algorytmów to się robi nawet w VHDL .... Na zajęciach ze sztucznej inteligencji przez pół semestru jechaliśmy na kartkach, a potem w prologu. Na rozpoznawaniu i podejmowaniu decyzji, przez 2 semestry jechaliśmy na kartkach projektując sieci klasyfikatorów... ofc. na projekcie się implementowało - część w octave, część w matlabie, częśc w pythonie i C#, no a ja przepisałem potem wsio do C.;"
"TL;DR Nie wiem czy na pewno chcesz uczyć się SI. W zasadzie to ten termin już odszedł w zapomnienie. Aktualnie polecam szukać:  data mining data science predykcja, regresja, rozpoznawanie, optymalizacja uczenie maszynowe (machine learning) szeregi czasowe  I teraz: w zależności od tego co Cię interesuje, różne są rozwiązania:  jeśli użycie gotowych rozwiązań OSS, to Python raczej jest nie do pobicia (może jeszcze R, ale nie znam) jeśli chcesz coś pisać od nowa samemu, to masz do wyboru parę języków: a) Python b) Julia c) R d) Java e) Scala  Natomiast gdybyś naprawdę chciał się zająć sztuczną inteligencją (cognitive computing, typu gadający komputer dostosowujący rodzaj gry do nastroju gracza), to trzeba by pewnie postawić na wydajność:  C/C++ Julia Java  Jeśli chodzi o C# to nie wiem czy źle szukałem, czy te strony się ""źle"" indeksują, ale w tym języku materiałów na ww tematy jest bardzo mało. Do tego stopnia że aż to jest dziwne. Dla przykładu porównanie:  C# data mining: Około 636 000 wyników (0,53 s) Scala data mining: Około 3 740 000 wyników (0,33 s)  Tak samo jest z książkami o tej tematyce. Dla ludzi którzy stwierdzą że można to robić przecież w każdym języku, polecam obejrzenie poniższego filmiku a potem odpowiedzenie sobie na pytanie: w którym jeszcze z aktualnie topowych języków można pisać na C64 i jak to ma się do wydajności implementacji:;"
"Sztuczna inteligencja czy to tylko programowanie, czy może zbudowanie rozwiązania, które ów zostanie zaprogramowane wymaga zbudowania odpowiednich wzorów matematycznych? Dlaczego pytam? Przeglądając wczoraj notatki do wykładów prof. Włodzisław Duch oraz książkę prof. Ryszarda Tadeusiewicza ""Sieci neuronowe"" napotkałem całe mnóstwo przykładów matematycznych obrazujących sieci neuronowe. Przykładem może tu być Warstwa neuronów jako najprostsza sieć Z tego co wiem, a zaznaczam, że nie wiem jeszcze dużo o AI budując nawet prostego chatterbota należy zaprogramować neuron. Czy zatem chcąc zostać dobrym programistą AI należy pojąć wiedzę w takich dziedzin jak psychologia, budowa mózgu, wyższa matematyka, aby móc za pomocą matematyki zbudować właściwe wzory, a następnie je zaprogramować? Zbudowanie prostej sieci neuronowej będzie szybsze na etapie budowania wzoru matematycznego niż implementowanie. Będąc nowicjuszem pewne zbudowane matematycznie wzory mogą nie działać poprawnie po implementacji, ale z czasem człowiek to opanuje.;"
"Zaprogramowanie algorytmu sztucznej inteligencji / uczelnia maszynowego to jest szczegół. Wyzwanie stanowi wymyślenie reprezentacji oraz algorytmów, a tutaj bez matematyki może być raczej ciężko. Oczywiście jeśli chcesz tylko zaklepać istniejący algorytm to potrzeba raczej minimalnej wiedzy ;] Jeśli chodzi o budowę mózgu to raczej zbędna wiedza, bo już od lat próbowano zamodelować AI w oparciu o sieci neuronowe które miały przypominać te w mózgu i wielkich efektów to nie dało. Jest cała masa bardziej obiecujących metod uczelnia maszynowego niż sieci neuronowe jak choćby reguły asocjacyjne, drzewa decyzyjne, uczenie ze wzmocnieniem. Główny problem sieci neuronowych to ich absolutna nieczytelność. Nie da sie stwierdzić czemu sieć działa lub nie. Jak działa dla 9/10 przypadków to nie da sie jasno stwierdzić czemu dla tego 1 się myli. Jak już się sieć nauczy coś rozpoznawać to nie da się stwierdzić ""po czym rozpoznaje"", co czasem byłoby bardzo wartościowe.;"
"Nauką najbliższą sztucznej inteligencji jest KONGNITYWISTYKA - co zobrazować można dość prosto w schemacie 15 dziedzin nauki wchodzących w tę dziedzinę.  Matematyka Neurobiologia Statystyka Informatyka Biochemia Biologia Sztuczna inteligencja Biocybernetyka Antropologia Psychologia Filozofia umysłu Badania nad mózgiem Biofizyka Psychofizyka  Na podstawie książki Sztuczna Inteligencja autorstwa p. Marka Kasperskiego  Epistemologia Filozofia języka, filozofia umysłu Logika, matematyka, filozofia umysłu Informatyka, nauki o mózgu Psychologia kognitywna Psychologia rozwoju dziecka  Nie ma szerszej możliwości bycia specjalistą od sztucznej inteligencji nie posiadając interdyscyplinarnej wiedzy różnych dziedzin nauki. Są to zarówno nauki humanistyczne jak przykładowo filozofia umysłu a ścisłe matematyczne zakładając m.in. algebrę, analizę prawdopodobieństwa. Rozjaśniając temat Kognitywistyka zakładając przy tym, że nie każdy może mieć o tym pojęcie: Kognitywistyka jest syntezą wiedzy o umyśle pochodzącej z różnych źródeł. Składa się na nią:  Refleksja filozoficzna nad naturą umysłu. Wiedza o zachowaniu ludzi i zwierząt, oraz o ich stanach psychicznych. Biologiczne podłoże zjawisk psychicznych ‐ badania nad mózgiem. Psycholingwistyka, badanie języka. Modele matematyczne i podejście inżynierskie: zbudujmy sobie coś podobnego.  Na podstawie jednego z materiałów, które posiadam na ten temat: 5 dziedzin nauki o podstawowym znaczeniu dla zrozumienia umysłu to:  Psychologia poznawcza. Sztuczna inteligencja. Psycholingwistyka, lingwistyka kognitywna. Nauki o mózgu, neurobiologia, neuropsychologia i inne neuronauki. Filozofia umysłu. Przydatne nauki dodatkowe to: antropologia, psychofizyka, lingwistyka komputerową, sztuczne życie (artificial life), sieci neuronowe, algorytmy ewolucyjne, komputerowe widzenie (computer vision) i wiele innych.  Spora część w badaniu sztucznej inteligencji to neuronauki: Neuronauki na poziomie molekularnym i komórkowym: neurochemia, neuroendokrynologia, neurogenetyka, neurochirurgia, neurofarmakologia, neuropsychofarmakologia, neurobiologia neuronów, biofizyka neuronów ... Neronauki zajmujące się rozwojem i dojrzewaniem układu nerwowego, od stadium embrionalnego. Neuroanatomia, anatomia porównawcza mózgów. Konektonomika, badająca połączenia grup neuronów w mózgach. Neuronauki związane z chorobami układu nerwowego, takie jak neuropatologia, neurologia, neuropsychiatria, neuropsychologia, psycho‐neuro‐immunologia ... Neuronauki systemowe, specjalizujące się w badaniu działania poszczególnych zmysłów i kontroli ruchów. Chronobiologię, zajmującą się rytmami biologicznymi i subiektywnym postrzeganiem upływu czasu. Neurofizjologię ogólną, zajmującą się badaniem funkcjonowania układu nerwowego metodami elektrofizjologicznymi i innymi. Neurofizjologię zachowania (behawioralną), która jest nauką na pograniczu zagadnień mózg/umysł, zajmuje się badaniem związków stanów mózgu i zachowania. Neuronauki poznawcze, takie jak neurolingwistyka, szukające mechanizmów tworzenia się funkcji afektywno‐poznawczych, takich jak emocje, pamięć, uwaga, uczenie się ... Neurosocjologia, czyli neuronauki społeczne, próba uwzględnienia czynników społecznych w rozwoju zdolności komunikacyjnych, językowych, kulturowych, możliwości i ograniczeń wynikających z procesów ewolucyjnych i neurobiologicznych. Neuronauki komputerowe i systemowe, modelujące funkcje struktur neuronowych za pomocą symulacji komputerowych i teorii matematycznych. Informatyka neurokognitywna, próbująca czerpać inspiracje z analizy działania układu nerwowego do tworzenia użytecznych algorytmów. Neuroinżynieria, tworzenie interfejsów mózg‐komputer, neuroprotez współpracujących z układem nerwowym Neuroergonomia dążąca do zrozumienia i udoskonalenia relacji pomiędzy zdolnościami poznawczymi i artefaktami techniki i biznesu. Neuroobrazowanie i rozwój sprzętu do prowadzenia badań, pełniące rolę usługową w badaniach nad mózgiem. Aby móc pracować nad SI pisząc to dość skróconym przykładem trzeba pierw poznać samego siebie = jak działa Twój umysł. Zrozumienie umysłu == zrozumienie siebie. Przykład na sobie samym, tyczy się to jednak podejścia psychologicznego ludzi. Sztuczna inteligencja: umysł to maszyneria do przetwarzania informacji. Podstawa filozofii kognitywnej i psychologii kognitywnej. Proste procesy przetwarzania informacji tworzą procesy złożone, inteligentne działanie. Symbole + reguły manipulacji => nieskończenie wiele kombinacji. Algorytmy manipulowania symbolami => nieskończenie złożone zachowanie. Algorytmy + reprezentacje wiedzy pozwolą zrozumieć umysł. Przetwarzanie informacji nie musi zachodzić w białkowych mózgach. Podsumowując. Sztuczną inteligencje pod kątem programowania podzielić można na 1/ programowanie przy wykorzystaniu gotowych algorytmów lub 2/ budowę tychże algorytmów łącząc interdyscyplinarną wiedzę przy czym samo programowanie to najmniej skomplikowana czynność posiadając algorytm wyrażony matematycznie. Znaczenie ma też poziom na którym chce się budować SI.;"
"Jeszcze kilka miesięcy temu, testując GPT-3, w sporze pod tytułem ""czy AI zastąpi programistów"" byłem raczej po stronie twierdzącej ""nie sądzę"". Ale z biegiem czasu zaczynam mieć coraz więcej wątpliwości. Do napisania tego posta zainspirował mnie filmik pewnego dotnetowego youtubera, który użył go do napisania webowego API. O ile wcześniej trzeba było faktycznie ""popychać"" model w odpowiednim kierunku, sugerować mu rozwiązania, wytykać błędy, to tu właściwie mamy przykład utworzenia małego serwisu tak po prostu bez większych problemów. Był na filmie problem z hasłami w connection stringu, ale zauważcie że ze strony użytkownika nie trzeba było podpowiadać żadnych konkretów. Nick wpisał po prostu ""zrób żeby było bezpieczniej"" a GPT tak zrobiło. Problem ze skalowaniem? Wpisał ""zrób żeby się skalowało"". I tyle. Coś co zajęło mi długie lata nauki, testowania, prób i błędów, tutaj dostajemy w parę sekund. Ze skutkiem może i nawet lepszym. Ktoś mógłby powiedzieć: no dobra, ale tu jest tylko pokazane proste API. Ale czy mamy właściwie przesłanki żeby twierdzić, że z większym projektem nie będzie to działać podobnie? Ogranicza nas teraz liczba tokenów, które model jest w stanie przyjąć. Ale czy to faktycznie jest nie do przeskoczenia w ciągu najbliższych paru lat (a może miesięcy)? Czyżbyśmy właśnie byli świadkami momentu w którym nauka składni języków i algorytmów przestaje mieć sens? Czyżby stereotypowy, aspołeczny programista studiujący ficzery różnich języków właśnie przestał być potrzebny, a jedyne co zostanie na rynku to osoba definiująca wymagania biznesowe?;"
"artykuł:   Serio będziemy lykać propagandę, że już lada moment ""AI nas zastąpi"", skoro AI to ciągle matematyczny model statystyczny przewidujący kolejne słowa (nie tak działa nasz mózg) -ani ""sztuczna"" ani ""inteligencja"", na razie to matematyka z dużą mocą obliczeniową;"
"mam nadzieję, że chatgpt zastąpi programistę, który zastanawia się co zrobić, gdy chatgpt zastąpi programistów i wtedy nie będę musiał się zastanawiać;"
"Razem z kumplami z projektu zakładamy firmę budowlano-remontową. Na razie robimy kosztorys i panujemy zakupy. Myślimy ,że jeszcze 2,3 lata i AI nas zastąpi więc szykujemy się na najgorsze.;"
"Pytanie co rozumiesz przez ""sztuczną inteligencję"". Jeśli rozmawiamy z punktu widzenia techniczno-naukowego to jest tak:  deep learning to podzbiór działu zwanego ""sieci neuronowe"" sieci neuronowe to podzbiór działu zwanego ""uczeniem maszynowym"" uczenie maszynowe to podzbiór działu zwanego ""sztuczna inteligencja""  Więc jeśli ktokolwiek zajmuje się LLMami (a tym jest GPT) to zajmuje się także i AI, chociaż nie każdy, kto zajmuje się AI musi zajmować się akurat LLMami. Natomiast jeśli pytasz, czy ChatGPT jest inteligentny w sensie ludzkim to nie jest inteligentny w sensie ludzkim. Co więcej, obecnie nie wiemy jak taka sztuczna inteligencja miałaby działać bo to co w tej chwili mamy to po prostu AI działające na zasadzie chińskiej komnaty: https://en.wikipedia.org/wiki/Chinese_room . W skrócie: jeśli nie znasz angielskiego, ale gdy będziesz obrywał za każdym razem gdy ktoś powie ""give me a stone"", a ty tego kamienia nie dostarczysz, to w końcu na chybił-trafił odkryjesz, że gdy usłyszysz taki zwrot to masz dać komuś kamień. I nie będziesz wiedział, co oznacza ""give me"", ani ""a stone"", ale będziesz wiedział, że na hasło ""give me a stone"" musisz komuś podać kamień.;"
"Czemu podałeś link w taki sposób żeby nie dało się go kliknąć Powody są podane w tym artykule i bynajmniej nie jest to AI Przykład podany w artykule że ktoś był w stanie za pomocą AI w pojedynkę stworzyć grę przypominającą Angry Birds. Czy ktoś w ogóle miał wątpliwości że jedna osoba jest w stanie stworzyć klon angry birds nawet bez pomocy sztucznej inteligencji? Co to mają za sztuczną inteligencję że zastąpi 80% programistów? Znane mi narzędzia być może byłyby w stanie zastąpić może 20% i to tylko przy założeniu że robili jakieś powtarzalne bzdety. Nie pozostaje nic tylko życzyć tej firmie powodzenia. U mnie w firmie jakiś czas temu dano wszystkim copilota, od razu otwarcie powiedziano że mają nadzieję oszczędzić w ten sposób 0.5 miliona dolarów rocznie. Dzieląc to przez średnią pensję programisty w firmie wychodzi że liczą na zastąpienie 0.1% programistów co jest moim zdaniem dość realnym oczekiwaniem.;"
"Bo nie chcę promować tej strony. Ostatni punkt IA w tle przecież jest opisany na tamtej stronie, a moim zdaniem pewnie dominujący. Nie wiem tego, ale na pewno wystarczy mniej ludzi do ogarnięcia niż dawniej skoro wiele rzeczy można zautomatyzować i przyspieszyć. IA to nie tylko to co znamy a open IA ale także są dostosowane boty do zadań - niektóre gałęzie mają takie dostosowane do ich typów działalności w dużym zakresie. A jednak zastąpi w przypadku tej firmy - gdzie było ich 5 i robili na bazie potrzeby dostosowania do wykonywanych zadań przez urządzenia.  Myślę że to będzie się zmieniać, na pewno będą przemiany kultorowo pracownice dzięki takim rozwiązaniom. Powoli już je widać. Jak tutaj przykład wcale nie najnowszego generatora - co z 1 fotki robi film do podkładu.;"
"Odnoszę takie samo wrażenie. Połowa to boty hrowe, 1/4 jacyś frustraci życiowi, którzy nie zgadzają się z każdym autorem wątku o czymkolwiek by nie był aby tylko się nie zgadzać co do zasady, paru trolli i może z 10% to serio programiści, którzy opiniują obiektywnie dany temat, tak jak jest w rzeczywistości. To był mój ostatni wątek około karierowy na tym forum, bo widzę, że tutaj jakakolwiek poważna dyskusja nie ma sensu. To co jest na forum, czy linkedinie, a to z czym się spotykam na co dzień w pracy, w projektach, rozmawiając ze znajomymi z branży to jakby 2 różne światy. Nie znam nikogo kogo by zwolnili z projektu/z kontraktorni, nie znam nikogo komu by kazali przyjść do biura ze 100% remote, nie znam nikogo kto by pracy szukał dłużej niż tydzień. Jedyne co mnie boli to to, że samych ofert na linku dostaję coraz więcej w hybrydzie i tak jak ktoś wyżej napisał traktuję to jako zwykłe ""sprawdzam"" hr-owców, tak samo jak i większość tych wysrywów w niniejszym wątku. ps, ucinając jakieś powyższe spekulacje, nie szukam pracy i jestem świeżo po podwyżce, ale lubię mieć kontakt z rynkiem pracy i czasem chodzę na rozmowy dla sportu. Tak, kupiłem chatę na zadupiu, bo wolałbym się zastrzelić niż mieszkać w betonozie. Nie muszę pracować w IT, mam już inne źródła dochodu, których się dorobiłem ciężką pracą, także jak kiedyś stanę przed wyborem iść do pracy stacjonarnej czy olać IT to wypnę gołą dupę w stronę branży i tyle mnie widzieli. Na dzień dzisiejszy mam 30k papieru na fakturze z jednego projektu i kontraktornia prawie całowała mnie po rękach jak przedłużyłem kontrakt. Oczywiście o jakiejś hybrydzie nikt mi nigdy nawet nie wspomniał, bo bym się posikał ze śmiechu. Jak przychodziłem do firmy to powiedziano mi, że fajnie jakbym wpadał do firmy chociaż 2-3 roku się pokazać, na jakieś grubsze planningi. Zaznaczyłem od razu, że nigdy tam nie pojadę, bo nie ma takiej potrzeby i w żaden sposób nie wpłynie to moją pracę więc nie będę tracił czasu. Od tamtej pory temat nigdy się nie pojawił. Fakty są takie, że albo ktoś jest mężczyzną, fachowcem, albo popychadłem, który dzisiaj jest na remote, a jutro biegnie na hybrydę bo się boi, że ktoś go zastąpi, albo Pan manager okrzyczy.;"
"Ja do tej grupy dorzuciłbym jeszcze 'wanna be' programistów. Świetnie widać to w wątkach z chatgpt, gdzie namiętnie piszą jak to już za chwile całe działy IT zastąpi jedna osoba. Co do tematu, to mam podobne spostrzeżenia. Ustępstwa i zgadzanie się na kolejne durne pomysły to sranie do własnego gniazda. Jeśli w firmie dostarcza się 'wartość' i jest to w dodatku widoczne w jakimś backlogu to jest się bezpiecznym. Zwłaszcza jeśli poza wiedzą techniczną idzie wiedza domenowa.;"
"po 9-ciu latach pracy nie wiesz, że pisze się ""rekruterką"" a nie rekruterkom ?  Dziwiły bo może nie rozumiałaś wymagań.  Tego to nawet najtęższe umysły odpowiedzialne za rozwój sztucznej inteligencji nie są w stanie przewidzieć, bo równie dobrze mogą pojawić się nowe o których nie wiemy. PS. Podszywanie się pod autentyczną osobę jest w ogóle dopuszczalne ? Bo widzę, że jest rekruterka o takim imieniu i nazwisku na LN ale nie wierze żeby pod własnym imieniem i nazwiskiem robiła z siebie idiotkę przed potencjalnymi klientami.;"
"Uczyć się robić bardziej skomplikowanych rzeczy np właśnie tworzenia model AI, albo klepania bardzo dużych projektów itd Coś w czym sztuczna inteligencja nas nie zastąpi jeszcze przez długie lata. Ale w sumie nie wiem czy QA zastąpi AI bo oni mają testować to tak jakby było użytkownikami a nimi są ludzie, więc w tym wypadku AI nigdy nie zastąpi człowieka myślę;"
"AI to jest sztuczny twór, zastąpi najpewniej pewne zawody, ale tylko niektóre. Problem z AI jest taki, że to będzie czyjaś własność (przynajmniej na początku) i można ja sparametryzować - trochę to przypomina kontrolę nad szlakami handlowymi i przepływem pieniędzy. Drugi problem jaki dostrzegam - nie da się zastąpić dobrej jakości prac rzemieślniczych (nie mówie tu o stukaniu młotkiem w kawałek metalu) i już. Inspiracja i talent to jest jakby punktowe IQ na poziomie infinity, żadne AI nigdy temu nie dorówna. Odtwarzanie istniejących rzeczy w różnych permutacjach / wariantach - spoko, kreacja - to jest jakby niewykonalne z definicji, bo nigdy nie powstanie model działania przewyższający wyobraźnię. ""Pojemność"" umysłu i jego kwantowa natura jest niewyobrażalna.;"
"Opiszę sytuację z pracy mojego Kolegi. Zatrudnili gostka który nakłamał w CV, czego on nie umie do analizowania danych. Rozbraja mnie, że rekrutują człowieka bez sprawdzania wiedzy ale skoro firma chce wywalać pieniądze kto jej zabroni. Gostek młody jeszcze student, wciąż opowiada jak to AI zastąpi wszystko. Jest on totalnym głąbem który nic nie ogarnia. Ciężko mi to pisać bo to takie irracjonalne ale odkrycie znaku nowej linii to było dla typa coś nielada wielkiego. Wszystko co robi, robi używając chatGP. Jest właśnie w fazie wylotu z firmy. Bo szefostwo się pokapowało po sześciu( !!! ) miesiącach, ze zatrudnili idiotę. Także zbytnia wiara w Ai zdecydowanie może przybliżyć do bezrobocia. + generować tylko więcej problemów gdy jakiś przygłup traktuje to co wypluwa za prawdę objawioną;"
